Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,24,SAS,NBA,PF,82,3174,,,,61%,39%,+11.4,+12.5,82,70,90,142,,35,,554,274,64,128
2001-02,25,SAS,NBA,PF,82,3329,,,,60%,40%,+8.7,+9.4,119,82,62,96,,35,,684,304,77,127
2002-03,26,SAS,NBA,PF,81,3181,,,,56%,44%,+9.1,+14.7,102,82,64,132,,36,,709,263,84,133
2003-04,27,SAS,NBA,PF,69,2527,,,,57%,43%,+11.2,+8.5,70,74,39,80,,23,,475,268,67,98
2004-05,28,SAS,NBA,PF,66,2203,,,,47%,53%,+16.9,+17.8,44,47,36,93,,18,,404,200,64,93
2005-06,29,SAS,NBA,PF,80,2784,,,,71%,29%,+9.4,+4.2,59,72,67,118,,31,,571,244,84,81
2006-07,30,SAS,NBA,C,80,2726,,,,29%,71%,+13.8,+14.5,70,81,73,119,,23,,621,275,78,125
2007-08,31,SAS,NBA,C,78,2651,,,,6%,94%,+8.2,+8.4,68,69,41,108,,21,,506,226,62,134
2008-09,32,SAS,NBA,C,75,2524,,,,,100%,+4.3,+1.0,59,66,40,97,,17,,600,238,56,96
2009-10,33,SAS,NBA,C,78,2438,,,,,100%,+7.6,+4.8,61,52,27,85,,11,,541,189,50,82
2010-11,34,SAS,NBA,C,76,2156,,,,,100%,+9.9,+7.5,56,26,40,70,,15,,459,118,21,50
2011-12,35,SAS,NBA,C,58,1634,,,,,100%,+8.8,+1.8,47,26,24,50,,17,,292,123,37,76
2012-13,36,SAS,NBA,C,69,2078,,,,,100%,+10.5,+7.7,68,54,25,80,,14,4,403,142,39,96
2013-14,37,SAS,NBA,C,74,2158,,,,,100%,+6.7,-3.2,76,50,33,78,1,15,4,485,160,31,87
2014-15,38,SAS,NBA,C,77,2227,,,,34%,66%,+6.8,+0.6,54,36,41,86,3,26,3,513,146,29,66
2015-16,39,SAS,NBA,C,61,1536,,,,1%,99%,+14.1,+4.2,44,25,21,70,1,11,4,354,65,21,38
