Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006-07,19,MIL,NBA,PF,66,14,973,139,363,.383,54,148,.365,85,215,.395,.457,70,89,.787,58,131,189,49,27,17,51,147,402
2009-10,22,MIL,NBA,PF,81,31,1898,323,729,.443,81,241,.336,242,488,.496,.499,113,158,.715,157,360,517,84,53,23,71,251,840
2010-11,23,MIL,NBA,PF,60,34,1505,221,507,.436,36,121,.298,185,386,.479,.471,93,104,.894,105,260,365,56,51,24,63,159,571
2011-12,24,MIL,NBA,PF,60,41,1655,294,597,.492,51,112,.455,243,485,.501,.535,143,183,.781,196,333,529,71,42,44,76,133,782
2012-13,25,MIL,NBA,PF,73,54,2012,371,803,.462,95,214,.444,276,589,.469,.521,125,157,.796,154,366,520,117,68,36,75,185,962
2013-14,26,MIL,NBA,PF,55,47,1478,237,579,.409,37,131,.282,200,448,.446,.441,107,130,.823,107,235,342,72,46,8,61,135,618
2014-15,27,MIL,NBA,PF,58,36,1319,263,557,.472,74,190,.389,189,367,.515,.539,69,107,.645,80,197,277,56,36,19,45,149,669
2015-16,28,TOT,NBA,PF,74,56,1881,280,661,.424,96,259,.371,184,402,.458,.496,111,154,.721,144,259,403,67,52,33,71,171,767
2015-16,28,DET,NBA,PF,52,52,1434,216,508,.425,78,215,.363,138,293,.471,.502,79,109,.725,99,183,282,55,38,27,59,120,589
2015-16,28,ORL,NBA,PF,22,4,447,64,153,.418,18,44,.409,46,109,.422,.477,32,45,.711,45,76,121,12,14,6,12,51,178
2016-17,29,TOT,NBA,PF,49,33,1351,266,586,.454,102,273,.374,164,313,.524,.541,94,119,.790,66,236,302,83,31,15,74,117,728
2016-17,29,OKC,NBA,PF,3,0,62,6,16,.375,3,12,.250,3,4,.750,.469,0,0,,2,14,16,1,3,1,4,5,15
2016-17,29,PHI,NBA,PF,46,33,1289,260,570,.456,99,261,.379,161,309,.521,.543,94,119,.790,64,222,286,82,28,14,70,112,713
