Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009-10,22,NOH,NBA,SG,73,17,25.6,5.5,12.1,.451,1.6,4.3,.374,3.8,7.8,.493,.517,2.0,2.4,.814,1.0,1.9,2.9,1.6,0.8,0.2,1.0,1.7,14.5
2010-11,23,TOT,NBA,SG,73,23,24.3,4.8,11.1,.434,1.2,3.3,.367,3.6,7.8,.462,.488,2.0,2.5,.788,0.8,2.7,3.5,1.8,0.9,0.1,1.3,1.5,12.8
2010-11,23,NOH,NBA,SG,46,0,16.2,3.0,7.3,.410,0.8,2.0,.376,2.2,5.2,.423,.463,1.1,1.4,.758,0.5,2.3,2.8,0.9,0.4,0.1,0.8,1.1,7.8
2010-11,23,SAC,NBA,SG,27,23,38.1,7.9,17.5,.450,2.0,5.4,.361,5.9,12.1,.491,.506,3.5,4.4,.805,1.3,3.4,4.7,3.4,1.7,0.2,2.1,2.2,21.3
2011-12,24,SAC,NBA,SG,51,51,34.9,6.9,15.7,.438,2.1,6.1,.345,4.8,9.7,.497,.505,2.8,3.2,.865,1.6,2.0,3.7,1.9,1.4,0.2,1.6,2.2,18.7
2012-13,25,SAC,NBA,SG,72,8,24.0,4.6,10.8,.429,2.0,5.3,.372,2.7,5.5,.484,.520,1.5,1.8,.881,0.7,1.8,2.5,1.3,0.8,0.1,0.9,1.5,12.7
2013-14,26,TOT,NBA,SG,72,27,24.2,3.5,8.9,.394,1.5,4.4,.345,2.0,4.5,.443,.480,1.3,1.6,.804,0.8,2.0,2.8,1.1,0.8,0.2,0.9,1.5,9.8
2013-14,26,SAC,NBA,SG,46,26,24.4,3.1,8.1,.381,1.2,3.9,.318,1.8,4.2,.438,.457,0.9,1.1,.808,0.8,1.8,2.7,1.0,0.7,0.2,0.8,1.6,8.3
2013-14,26,BRK,NBA,SG,26,1,23.8,4.2,10.2,.414,2.0,5.3,.380,2.2,5.0,.450,.511,1.8,2.3,.800,0.7,2.2,2.8,1.2,1.0,0.1,1.1,1.4,12.3
2014-15,27,TOT,NBA,SG,48,0,15.0,2.9,7.2,.406,1.1,3.0,.378,1.8,4.2,.426,.484,1.0,1.2,.821,0.5,1.3,1.8,0.8,0.6,0.1,0.6,0.8,7.9
2014-15,27,BOS,NBA,SG,39,0,16.4,3.3,7.8,.416,1.3,3.2,.419,1.9,4.6,.414,.502,1.1,1.3,.824,0.5,1.4,1.9,0.9,0.5,0.2,0.6,0.9,8.9
2014-15,27,PHO,NBA,SG,9,0,9.0,1.4,4.4,.325,0.2,2.1,.105,1.2,2.3,.524,.350,0.4,0.6,.800,0.4,1.0,1.4,0.2,0.7,0.0,0.6,0.3,3.6
2015-16,28,TOT,NBA,SG,61,8,18.2,3.5,8.9,.399,1.5,4.4,.337,2.0,4.5,.460,.482,1.1,1.3,.848,0.6,1.8,2.5,1.4,0.8,0.1,0.8,1.5,9.7
2015-16,28,HOU,NBA,SG,47,6,18.8,3.7,9.3,.400,1.6,4.6,.338,2.1,4.7,.461,.484,1.1,1.2,.879,0.7,1.8,2.4,1.4,0.7,0.1,0.9,1.6,10.0
2015-16,28,WAS,NBA,SG,14,2,16.0,3.0,7.6,.393,1.3,3.9,.333,1.7,3.8,.453,.477,1.1,1.5,.762,0.5,2.0,2.5,1.4,0.9,0.1,0.8,1.2,8.4
2016-17,29,WAS,NBA,SG,33,1,17.4,2.5,6.4,.400,0.8,2.4,.350,1.7,3.9,.431,.467,0.7,0.8,.852,0.7,1.6,2.3,1.2,0.6,0.1,0.8,1.5,6.6
